keyword_cluster,tested_url,status,final_url,page_title,h1,canonical,robots_status,page_type,genuine_paid_lp,evidence,confidence,body_len,body_hash,has_form,has_cta,score,source,fetch,checked_at
brand,https://www.myoutdesk.com/lp/google-brand-campaign/,404,https://www.myoutdesk.com/lp/google-brand-campaign/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,brand_grammar,http_error,2026-08-18T18:02:52Z
brand,https://www.myoutdesk.com/lp/google-brand-search/,404,https://www.myoutdesk.com/lp/google-brand-search/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,brand_grammar,http_error,2026-08-18T18:02:53Z
brand,https://www.myoutdesk.com/lp/google-brand-search-campaign/,200,https://www.myoutdesk.com/lp/google-brand-search-campaign/,Virtual Assistant Services | MyOutDesk,The Trusted Leader in Virtual Assistant Services .,https://www.myoutdesk.com/lp/google-brand-search-campaign/,"noindex, nofollow, noarchive",confirmed_paid_lp,yes,noindex; employer form; strategy-call CTA; self-canonical,observed,345717,c8ca6af0cb5ad67b,True,True,860,brand_grammar,live,2026-08-18T18:02:54Z
brand,https://www.myoutdesk.com/lp/google-brand-search-campaign-a/,404,https://www.myoutdesk.com/lp/google-brand-search-campaign-a/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,brand_grammar,http_error,2026-08-18T18:02:55Z
brand,https://www.myoutdesk.com/lp/google-brand-search-campaign-c/,404,https://www.myoutdesk.com/lp/google-brand-search-campaign-c/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,brand_grammar,http_error,2026-08-18T18:02:57Z
brand,https://www.myoutdesk.com/lp/google-branded-search/,404,https://www.myoutdesk.com/lp/google-branded-search/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,brand_grammar,http_error,2026-08-18T18:02:58Z
brand,https://www.myoutdesk.com/lp/google-myoutdesk/,404,https://www.myoutdesk.com/lp/google-myoutdesk/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,brand_grammar,http_error,2026-08-18T18:02:59Z
agency_firm,https://www.myoutdesk.com/lp/google-virtual-assistant-company/,404,https://www.myoutdesk.com/lp/google-virtual-assistant-company/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,core_cluster,http_error,2026-08-18T18:03:01Z
ph_va_geo,https://www.myoutdesk.com/lp/google-virtual-assistant-philippines/,404,https://www.myoutdesk.com/lp/google-virtual-assistant-philippines/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,service_first,http_error,2026-08-18T18:03:02Z
staffing,https://www.myoutdesk.com/lp/google-virtual-staffing-agency/,404,https://www.myoutdesk.com/lp/google-virtual-staffing-agency/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,860,core_cluster,http_error,2026-08-18T18:03:03Z
ph_va_geo,https://www.myoutdesk.com/lp/google-hire-virtual-assistant/,404,https://www.myoutdesk.com/lp/google-hire-virtual-assistant/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,850,hire,http_error,2026-08-18T18:03:05Z
staffing,https://www.myoutdesk.com/lp/google-philippines-staffing-agency/,404,https://www.myoutdesk.com/lp/google-philippines-staffing-agency/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,850,core_cluster,http_error,2026-08-18T18:03:06Z
agency_firm,https://www.myoutdesk.com/lp/google-virtual-assistant-firm/,404,https://www.myoutdesk.com/lp/google-virtual-assistant-firm/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,850,core_cluster,http_error,2026-08-18T18:03:07Z
ph_va_geo,https://www.myoutdesk.com/lp/google-hire-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-hire-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,840,hire,http_error,2026-08-18T18:03:09Z
staffing,https://www.myoutdesk.com/lp/google-offshore-staffing-agency/,404,https://www.myoutdesk.com/lp/google-offshore-staffing-agency/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,840,core_cluster,http_error,2026-08-18T18:03:10Z
offshore_outsourcing,https://www.myoutdesk.com/lp/google-offshore-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-offshore-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,840,offshore,http_error,2026-08-18T18:03:11Z
agency_firm,https://www.myoutdesk.com/lp/google-filipino-virtual-assistant-agency/,404,https://www.myoutdesk.com/lp/google-filipino-virtual-assistant-agency/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,830,core_cluster,http_error,2026-08-18T18:03:13Z
virtual_staff,https://www.myoutdesk.com/lp/google-virtual-staff-philippines/,404,https://www.myoutdesk.com/lp/google-virtual-staff-philippines/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,830,core_cluster,http_error,2026-08-18T18:03:14Z
virtual_staff,https://www.myoutdesk.com/lp/google-philippines-virtual-staff/,404,https://www.myoutdesk.com/lp/google-philippines-virtual-staff/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,820,core_cluster,http_error,2026-08-18T18:03:15Z
staffing,https://www.myoutdesk.com/lp/google-staffing-agency-philippines/,404,https://www.myoutdesk.com/lp/google-staffing-agency-philippines/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,820,core_cluster,http_error,2026-08-18T18:03:17Z
offshore_outsourcing,https://www.myoutdesk.com/lp/google-virtual-assistant-outsourcing/,404,https://www.myoutdesk.com/lp/google-virtual-assistant-outsourcing/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,820,utm_campaign,http_error,2026-08-18T18:03:18Z
offshore_outsourcing,https://www.myoutdesk.com/lp/google-outsourcing-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-outsourcing-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,810,utm_campaign,http_error,2026-08-18T18:03:19Z
accountant,https://www.myoutdesk.com/lp/google-accountant-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-accountant-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,stem_va_pl,http_error,2026-08-18T18:03:20Z
accounting,https://www.myoutdesk.com/lp/google-accounting-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-accounting-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,stem_va_pl,http_error,2026-08-18T18:03:22Z
admin,https://www.myoutdesk.com/lp/google-admin-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-admin-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,stem_va_pl,http_error,2026-08-18T18:03:23Z
appointment_setter,https://www.myoutdesk.com/lp/google-appointment-setter-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-appointment-setter-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,stem_va_pl,http_error,2026-08-18T18:03:24Z
bookkeeper,https://www.myoutdesk.com/lp/google-bookkeeper-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-bookkeeper-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,stem_va_pl,http_error,2026-08-18T18:03:26Z
bookkeeping,https://www.myoutdesk.com/lp/google-bookkeeping-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-bookkeeping-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,stem_va_pl,http_error,2026-08-18T18:03:27Z
sitemap_service,https://www.myoutdesk.com/lp/google-customer-service-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-customer-service-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,sitemap_plural,http_error,2026-08-18T18:03:28Z
customer_support,https://www.myoutdesk.com/lp/google-customer-support-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-customer-support-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,stem_va_pl,http_error,2026-08-18T18:03:30Z
digital_marketing,https://www.myoutdesk.com/lp/google-digital-marketing-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-digital-marketing-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,stem_va_pl,http_error,2026-08-18T18:03:31Z
executive_assistant,https://www.myoutdesk.com/lp/google-executive-assistant-virtual-assistants/,404,https://www.myoutdesk.com/lp/google-executive-assistant-virtual-assistants/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,stem_va_pl,http_error,2026-08-18T18:03:32Z
ph_va_geo,https://www.myoutdesk.com/lp/google-filipino-virtual-assistant/,404,https://www.myoutdesk.com/lp/google-filipino-virtual-assistant/,Page Not Found | MyOutDesk,Page not found,https://www.myoutdesk.com/404/,"noindex, nofollow",missing,no,HTTP 404,observed,305597,8bbc9b8f4dd498eb,False,False,800,seed_filipino_s,http_error,2026-08-18T18:03:33Z
